category_id,x_min,y_min,x_max,y_max
零食,0.37103021144866943,728.2373657226562,1355.2967529296875,817.2538452148438,1557.8602294921875
零食,0.09623495489358902,476.6611022949219,1385.5250244140625,562.6592407226562,1577.1048583984375
零食,0.07903427630662918,554.638671875,1374.6529541015625,636.723876953125,1570.3426513671875
零食,0.0659160241484642,875.2946166992188,1358.5186767578125,953.2156372070312,1533.7711181640625
零食,0.1994730681180954,311.7817687988281,1385.0611572265625,382.9383850097656,1562.4803466796875
零食,0.05644426867365837,804.4611206054688,1365.28515625,880.1810913085938,1534.93896484375
饮料,0.9910975694656372,141.29055786132812,1660.8397216796875,231.7718505859375,1920.0
饮料,0.18710581958293915,435.41864013671875,14.796966552734375,537.4896240234375,277.7256774902344
饮料,0.18891704082489014,59.222999572753906,4.4051971435546875,158.83743286132812,269.408203125
饮料,0.05899276211857796,451.133056640625,1738.34228515625,577.0030517578125,1850.35888671875
饮料,0.8762950897216797,436.99884033203125,770.8040161132812,516.2808227539062,991.3942260742188
饮料,0.9978873133659363,30.255088806152344,1657.366943359375,143.6756591796875,1920.0
饮料,0.18815942108631134,728.0172119140625,1365.874755859375,812.934326171875,1560.464111328125
饮料,0.9844563603401184,246.07440185546875,1653.389892578125,357.46826171875,1920.0
饮料,0.06285799294710159,475.7318115234375,1383.1722412109375,559.222412109375,1578.8216552734375
饮料,0.2178725004196167,526.3307495117188,13.466720581054688,626.5415649414062,274.6583251953125
饮料,0.11851463466882706,148.97042846679688,5.0313568115234375,252.00344848632812,284.773681640625
饮料,0.3610130548477173,515.4864501953125,778.4890747070312,604.8084716796875,995.3257446289062
饮料,0.1685090810060501,0.0,8.009384155273438,77.14159393310547,268.706298828125
饮料,0.27068468928337097,347.1649475097656,786.8196411132812,439.1548767089844,1000.4035034179688
饮料,0.10008389502763748,619.5093383789062,27.705787658691406,686.4938354492188,270.97283935546875
啤酒,0.9996572732925415,0.0,756.6615600585938,68.13113403320312,989.4730834960938
啤酒,0.9996553659439087,16.059978485107422,381.6573486328125,120.1385498046875,650.524658203125
啤酒,0.9788321256637573,370.7745361328125,395.26171875,468.25030517578125,647.6397705078125
啤酒,0.9939999580383301,457.3194885253906,387.975830078125,559.7501831054688,642.43994140625
啤酒,0.9996784925460815,991.4614868164062,389.1210021972656,1080.0,637.2305908203125
啤酒,0.9985635876655579,545.4700927734375,389.38409423828125,651.3719482421875,642.9274291992188
啤酒,0.789811909198761,346.97802734375,770.887939453125,439.00445556640625,993.36962890625
啤酒,0.9990894794464111,111.67176055908203,387.31903076171875,213.66207885742188,649.5427856445312
啤酒,0.8440116047859192,724.8690795898438,1356.2464599609375,817.9898071289062,1551.2515869140625
啤酒,0.9647420644760132,430.6617431640625,14.502578735351562,533.671142578125,272.93707275390625
啤酒,0.9974743723869324,4.182323455810547,1384.373291015625,101.68458557128906,1585.887451171875
啤酒,0.9985302686691284,158.84764099121094,1383.1531982421875,245.7916717529297,1571.1029052734375
啤酒,0.9590420126914978,54.00450134277344,18.231735229492188,160.4816131591797,266.0025634765625
啤酒,0.857652485370636,511.5708923339844,772.3814086914062,605.445556640625,988.9214477539062
啤酒,0.9994112253189087,827.2047729492188,391.849609375,913.8795776367188,641.300537109375
啤酒,0.9191775321960449,149.63125610351562,14.06988525390625,257.69635009765625,272.9241638183594
啤酒,0.899929940700531,528.1600341796875,10.470489501953125,626.495361328125,267.6690979003906
啤酒,0.9984675049781799,200.58059692382812,397.84149169921875,300.8050842285156,645.3591918945312
啤酒,0.9999617338180542,996.0047607421875,1061.22119140625,1080.0,1250.456787109375
啤酒,0.9860488176345825,252.63583374023438,760.01513671875,351.1861267089844,1000.3028564453125
啤酒,0.9046329259872437,468.73486328125,1381.9879150390625,564.728759765625,1576.7901611328125
啤酒,0.9997392296791077,899.8603515625,390.1547546386719,1002.907958984375,641.9898681640625
啤酒,0.9999126195907593,628.2237548828125,755.2943115234375,730.978759765625,992.42626953125
啤酒,0.9928553700447083,234.33419799804688,1386.588134765625,317.0516052246094,1567.4208984375
啤酒,0.9971798658370972,956.4636840820312,763.8941650390625,1061.270751953125,993.0999755859375
啤酒,0.9978415966033936,871.4678344726562,749.1622924804688,964.1690063476562,991.1884155273438
啤酒,0.9775313138961792,0.0,17.590866088867188,75.31028747558594,260.001708984375
啤酒,0.9818858504295349,429.78564453125,1089.37939453125,516.2958374023438,1301.607421875
啤酒,0.9566044807434082,551.163818359375,1373.466796875,642.9290771484375,1571.7998046875
啤酒,0.9823975563049316,163.93226623535156,758.7638549804688,260.196044921875,1005.5940551757812
啤酒,0.9993597865104675,90.25502014160156,1384.9737548828125,172.3457794189453,1570.4027099609375
啤酒,0.9697279930114746,375.96331787109375,1381.3800048828125,465.28857421875,1575.8665771484375
