category_id,x_min,y_min,x_max,y_max
零食,0.9995112419128418,0.0,1223.884521484375,106.00181579589844,1489.473876953125
零食,0.9999563694000244,965.216796875,347.4150695800781,1077.3280029296875,602.9200439453125
零食,0.996322751045227,0.0,911.557373046875,83.79306030273438,1217.28857421875
零食,0.9982538819313049,2.9300384521484375,617.359375,76.86568450927734,914.40087890625
零食,0.9997767806053162,76.0338363647461,906.3477783203125,297.2894592285156,1239.0960693359375
零食,0.9999585151672363,970.0738525390625,659.0288696289062,1076.77783203125,850.1724243164062
零食,0.9951993823051453,988.8300170898438,974.3968505859375,1071.523681640625,1215.5687255859375
零食,0.9999964237213135,634.3754272460938,365.4794616699219,788.5615844726562,583.0570068359375
零食,0.9999934434890747,218.69512939453125,1590.6485595703125,380.69866943359375,1813.6065673828125
零食,0.9999434947967529,475.34954833984375,656.182373046875,642.8998413085938,829.9044189453125
零食,0.999966025352478,642.66357421875,672.7078857421875,790.8128662109375,880.7957763671875
零食,0.9999955892562866,791.8898315429688,346.60015869140625,973.3939819335938,577.9613037109375
零食,0.9999902248382568,863.324951171875,1477.878662109375,1015.2034912109375,1675.1923828125
零食,0.9997653365135193,390.6377258300781,1588.395263671875,560.5440063476562,1796.192138671875
零食,0.9999977350234985,326.8194580078125,1253.26220703125,501.42559814453125,1506.706298828125
零食,0.999996542930603,682.7899169921875,1258.9866943359375,869.5985107421875,1514.8602294921875
零食,0.9998674392700195,303.0928955078125,372.5371398925781,444.102783203125,552.0802001953125
零食,0.9984317421913147,526.039794921875,1562.1982421875,631.80078125,1753.80126953125
零食,0.999789297580719,802.9357299804688,657.4092407226562,941.6528930664062,835.7227172851562
零食,0.9999785423278809,865.5415649414062,1240.0250244140625,1030.896484375,1481.9881591796875
零食,0.99998939037323,327.5182189941406,926.4180908203125,496.4577331542969,1146.5640869140625
零食,0.9999157190322876,700.63623046875,1492.6087646484375,854.711181640625,1665.7713623046875
零食,0.9999979734420776,495.84661865234375,934.8207397460938,656.6649780273438,1159.124267578125
零食,0.924855649471283,5.332080841064453,328.56976318359375,76.2841796875,591.8214111328125
零食,0.9999991655349731,490.7608947753906,1263.111083984375,677.7490234375,1520.33740234375
零食,0.9930803179740906,818.8841552734375,973.9315795898438,943.5545654296875,1194.1812744140625
零食,0.9999411106109619,92.52018737792969,1229.1790771484375,321.83917236328125,1509.5970458984375
零食,0.999906063079834,463.5693664550781,335.3898010253906,624.2064208984375,535.0479125976562
零食,0.9999247789382935,70.9650650024414,626.8505249023438,313.14007568359375,913.6760864257812
零食,0.9995176792144775,303.489990234375,653.865478515625,456.81842041015625,846.5548095703125
零食,0.11498182266950607,872.1236572265625,345.4561462402344,1041.9393310546875,589.9725341796875
零食,0.9978742599487305,0.0,1573.700927734375,198.09112548828125,1869.02294921875
