category_id,x_min,y_min,x_max,y_max
零食,0.05118071660399437,0.0,1129.3143310546875,69.30294799804688,1282.3270263671875
零食,0.06625961512327194,226.17153930664062,0.0,334.8900451660156,257.7342834472656
零食,0.28834739327430725,244.2958984375,1353.5821533203125,336.42083740234375,1528.8846435546875
零食,0.05088916793465614,11.244426727294922,395.4540710449219,127.81553649902344,640.2013549804688
零食,0.2590517997741699,3.6413421630859375,0.6314697265625,130.49325561523438,268.9663391113281
饮料,0.9913336634635925,673.3706665039062,2.727294921875,785.7459106445312,252.27902221679688
饮料,0.7066277265548706,968.3418579101562,0.0,1080.0,239.6878662109375
饮料,0.9236901998519897,780.546875,0.0,885.16748046875,251.58847045898438
饮料,0.9764992594718933,869.549560546875,0.0,979.9268798828125,245.67739868164062
饮料,0.3155915439128876,472.39971923828125,15.477577209472656,565.4703979492188,267.9259033203125
饮料,0.9985942244529724,715.3545532226562,1723.8314208984375,794.2732543945312,1920.0
饮料,0.9308130145072937,369.81951904296875,366.77392578125,476.692138671875,637.1375732421875
饮料,0.7027536034584045,588.0427856445312,710.8407592773438,762.0350952148438,848.2428588867188
饮料,0.5144160389900208,327.1966857910156,4.184661865234375,433.8494567871094,263.9061279296875
饮料,0.9923067688941956,560.091064453125,1723.1998291015625,644.80859375,1920.0
饮料,0.9974862337112427,639.1868286132812,1724.8480224609375,718.8112182617188,1920.0
饮料,0.4667392671108246,504.60284423828125,1066.9139404296875,599.0198364257812,1282.8226318359375
饮料,0.11405764520168304,664.6453247070312,1077.61083984375,745.4494018554688,1278.946044921875
饮料,0.05102686956524849,748.6759643554688,1058.463134765625,824.1239624023438,1284.603515625
饮料,0.06755995750427246,1022.1869506835938,739.6666870117188,1075.7457275390625,977.3864135742188
饮料,0.05983059108257294,616.3681030273438,1350.5662841796875,695.3778686523438,1552.2012939453125
饮料,0.05438889563083649,966.9856567382812,353.29266357421875,1068.971923828125,625.6943969726562
饮料,0.38680705428123474,188.51515197753906,376.59320068359375,294.5228271484375,643.8402709960938
