category_id,x_min,y_min,x_max,y_max
零食,0.9997963309288025,907.9036254882812,1473.192626953125,1061.1759033203125,1680.589111328125
零食,0.9999927282333374,693.7230224609375,672.865966796875,842.39501953125,880.41064453125
零食,0.999996542930603,693.069580078125,366.1157531738281,839.891845703125,587.93505859375
零食,0.9995928406715393,130.36343383789062,911.0144653320312,347.3827819824219,1239.781494140625
零食,0.9999949932098389,272.83349609375,1586.64599609375,437.41876220703125,1810.250732421875
零食,0.9850639700889587,2.2368087768554688,345.27239990234375,134.09320068359375,591.7462768554688
零食,0.9999566078186035,442.0183410644531,1584.6290283203125,602.317626953125,1788.7078857421875
零食,0.9979065656661987,0.0,908.77490234375,143.96078491210938,1210.154541015625
零食,0.9999854564666748,380.706298828125,1248.60986328125,552.5442504882812,1507.552001953125
零食,0.9978582262992859,573.8662109375,1558.9234619140625,674.41650390625,1739.5506591796875
零食,0.9998183846473694,361.89190673828125,376.60809326171875,497.09368896484375,553.4780883789062
零食,0.9999991655349731,838.6295166015625,351.86492919921875,1037.863037109375,588.5172119140625
零食,0.9999967813491821,735.7771606445312,1269.5313720703125,925.4113159179688,1515.1661376953125
零食,0.9999692440032959,748.427734375,1502.666015625,902.537353515625,1669.068359375
零食,0.9998676776885986,364.69915771484375,649.5613403320312,504.407958984375,847.3347778320312
零食,0.999997615814209,538.1886596679688,932.3274536132812,708.9417114257812,1166.4510498046875
零食,0.999822199344635,862.2071533203125,664.1380615234375,1003.4285888671875,837.0367431640625
零食,0.9999991655349731,544.2468872070312,1270.251708984375,732.2914428710938,1525.341064453125
零食,0.9997555613517761,868.2166137695312,969.7974243164062,997.4951782226562,1201.2476806640625
零食,0.9999920129776001,379.8502197265625,927.4727172851562,543.4234008789062,1152.396240234375
零食,0.230122908949852,1015.4573974609375,374.17803955078125,1080.0,614.1741943359375
零食,0.9999130964279175,156.27471923828125,1220.2305908203125,374.80377197265625,1512.8875732421875
零食,0.999276340007782,0.5250396728515625,646.2137451171875,136.0049285888672,905.7694091796875
零食,0.9993205070495605,19.509567260742188,1528.6734619140625,248.91160583496094,1849.1585693359375
零食,0.9998904466629028,514.6033325195312,347.8693542480469,685.2678833007812,540.8238525390625
零食,0.9985471367835999,0.0,1213.6927490234375,150.82652282714844,1487.9683837890625
零食,0.9998321533203125,130.69436645507812,633.5079345703125,366.45556640625,924.1685791015625
零食,0.9999358654022217,529.0767822265625,651.9488525390625,694.2921142578125,832.089111328125
零食,0.51485276222229,1026.5457763671875,666.6636352539062,1079.2677001953125,851.2667846679688
零食,0.999386191368103,919.4454345703125,1241.3814697265625,1068.5391845703125,1484.3890380859375
