category_id,x_min,y_min,x_max,y_max
零食,0.15290556848049164,786.7442016601562,992.5553588867188,1025.558837890625,1209.34326171875
零食,0.055686019361019135,0.0,1060.8599853515625,86.95100402832031,1274.5404052734375
零食,0.9096819162368774,9.739036560058594,629.6505737304688,227.55410766601562,829.4290161132812
零食,0.273454487323761,12.87164306640625,240.6546630859375,250.45916748046875,419.0406494140625
零食,0.7797883152961731,990.9962158203125,611.8720703125,1080.0,830.2200927734375
泡面,0.9999586343765259,312.6466064453125,1071.980224609375,570.1658935546875,1286.2421875
泡面,0.9999881982803345,549.240234375,1489.3841552734375,790.51611328125,1634.8470458984375
泡面,0.9999270439147949,107.28811645507812,1474.2618408203125,349.92218017578125,1635.6737060546875
泡面,0.9999943971633911,328.6567687988281,1496.5164794921875,563.7430419921875,1650.5643310546875
泡面,0.9993164539337158,505.1578063964844,591.9788818359375,737.5658569335938,832.572265625
泡面,0.9416722059249878,1.914703369140625,1049.3583984375,88.34066772460938,1278.400390625
泡面,0.8939571976661682,559.673095703125,1010.7230834960938,755.7154541015625,1131.966064453125
泡面,0.9999934434890747,320.8029479980469,1338.5823974609375,578.8394775390625,1512.2747802734375
泡面,0.9999767541885376,764.4891357421875,1413.764404296875,977.8369140625,1624.408935546875
泡面,0.9998769760131836,4.173744201660156,1436.9124755859375,117.80401611328125,1625.7557373046875
泡面,0.940870463848114,182.43051147460938,945.9088134765625,393.3378601074219,1075.3201904296875
泡面,0.999112069606781,351.5959777832031,202.75559997558594,538.704833984375,413.76177978515625
泡面,0.9973201155662537,217.00880432128906,591.6801147460938,480.36236572265625,851.0829467773438
泡面,0.7396363615989685,965.244873046875,1313.3099365234375,1079.027099609375,1471.2213134765625
泡面,0.9992120265960693,85.21586608886719,1334.0975341796875,308.44671630859375,1483.7125244140625
泡面,0.9193886518478394,784.6974487304688,982.3423461914062,1023.5993041992188,1199.95751953125
泡面,0.9999654293060303,564.0872192382812,1325.567626953125,801.0358276367188,1497.722900390625
泡面,0.0884946808218956,552.7181396484375,1425.759521484375,798.8900146484375,1591.032958984375
泡面,0.14835451543331146,21.048324584960938,241.85556030273438,156.55184936523438,421.1251525878906
泡面,0.8196425437927246,548.4981079101562,907.9776611328125,730.1475219726562,995.2447509765625
泡面,0.9991231560707092,82.68055725097656,1075.7801513671875,327.76361083984375,1280.2850341796875
泡面,0.8812141418457031,54.65953063964844,236.19052124023438,261.29840087890625,420.0085144042969
泡面,0.9955136179924011,837.27392578125,188.8008270263672,1060.049072265625,419.38446044921875
泡面,0.8969511985778809,16.658309936523438,614.9268188476562,224.37367248535156,839.5501098632812
泡面,0.9998478889465332,838.9522094726562,10.986061096191406,1080.0,243.1781005859375
泡面,0.998393714427948,535.1292114257812,173.6954345703125,831.5764770507812,421.60321044921875
泡面,0.9992602467536926,551.3715209960938,3.12518310546875,838.2625122070312,204.64454650878906
泡面,0.5568478107452393,994.9788208007812,612.5799560546875,1077.7958984375,822.79052734375
饮料,0.15897756814956665,981.2745971679688,1472.951416015625,1066.4033203125,1639.70849609375
饮料,0.44027435779571533,992.203125,612.841064453125,1080.0,833.5855712890625
饮料,0.19949312508106232,47.777862548828125,232.1112518310547,257.7469787597656,427.1729736328125
饮料,0.10513758659362793,970.927490234375,1320.29296875,1075.8255615234375,1493.622802734375
