category_id,x_min,y_min,x_max,y_max
酸奶,0.0750609040260315,0.49040985107421875,1244.0118408203125,114.61621856689453,1412.5108642578125
饮料,0.9976180195808411,888.6976928710938,450.0338134765625,981.7979125976562,773.520751953125
饮料,0.9994103908538818,964.6837768554688,437.08984375,1069.2359619140625,777.834716796875
饮料,0.9980124235153198,891.0499877929688,850.7994995117188,995.3543090820312,1143.3701171875
饮料,0.6529090404510498,968.6387329101562,848.2506713867188,1069.4219970703125,1119.6448974609375
饮料,0.4489080011844635,0.0,892.2451171875,102.28132629394531,1179.12744140625
红酒,0.6670078039169312,323.3304443359375,480.60650634765625,412.8179931640625,786.3458862304688
红酒,0.14868688583374023,46.586524963378906,505.4552001953125,134.82901000976562,802.1856689453125
红酒,0.6579957604408264,48.25383758544922,141.14537048339844,142.39764404296875,383.81378173828125
红酒,0.3325969874858856,3.7889556884765625,884.0072631835938,102.66603088378906,1172.0206298828125
红酒,0.33543694019317627,607.7435302734375,1227.4725341796875,713.5751953125,1481.1522216796875
红酒,0.24858930706977844,107.97398376464844,1230.1488037109375,242.3804473876953,1484.8763427734375
红酒,0.515795886516571,290.66473388671875,872.094970703125,398.7369384765625,1129.2432861328125
红酒,0.22065500915050507,411.4163818359375,1284.1072998046875,533.4338989257812,1589.9312744140625
红酒,0.20002123713493347,189.6575469970703,542.881103515625,296.4845275878906,797.8599853515625
红酒,0.7106484770774841,409.0782775878906,877.9491577148438,496.7498474121094,1174.879638671875
红酒,0.8077762722969055,265.96820068359375,91.84567260742188,362.67041015625,373.0022888183594
红酒,0.11578118801116943,384.1526794433594,89.18128967285156,466.0632019042969,371.6990966796875
红酒,0.7489320635795593,179.18919372558594,85.37724304199219,272.00140380859375,375.6976318359375
红酒,0.5412551760673523,491.2764892578125,496.87017822265625,583.3526611328125,762.6370239257812
红酒,0.12350138276815414,226.5230712890625,89.81820678710938,302.202392578125,380.9989318847656
红酒,0.2849788963794708,175.61495971679688,905.0974731445312,269.0488586425781,1159.63134765625
红酒,0.2486909031867981,89.29518127441406,908.8999633789062,177.9691619873047,1150.0570068359375
红酒,0.10913397371768951,481.1083984375,78.53594970703125,571.17529296875,367.897705078125
红酒,0.540905773639679,1.9696502685546875,156.51483154296875,53.88595199584961,382.19561767578125
红酒,0.7662688493728638,108.194091796875,101.39921569824219,194.9239501953125,377.4910888671875
红酒,0.8330166339874268,432.05621337890625,85.79022216796875,538.3841552734375,369.08917236328125
红酒,0.6295678019523621,518.4901123046875,79.99382019042969,606.7213134765625,361.38092041015625
红酒,0.2548893690109253,329.745849609375,98.03515625,400.45245361328125,384.4315490722656
红酒,0.834985613822937,342.3153991699219,97.96929931640625,442.9118957519531,372.0338134765625
红酒,0.7683545351028442,403.1132507324219,474.888427734375,496.3421325683594,800.5921630859375
红酒,0.38724520802497864,3.2976760864257812,1236.328369140625,114.7213134765625,1432.652587890625
红酒,0.5080673694610596,491.7754821777344,874.034912109375,602.6279907226562,1151.21142578125
红酒,0.22660788893699646,509.0857849121094,1249.9783935546875,615.8687744140625,1518.6026611328125
红酒,0.26201891899108887,231.74465942382812,1240.8704833984375,406.7977600097656,1608.9036865234375
